t1 t173 t36 ||| t1 ||| 3.40084e-05 1.71343e-05 0.666667 0.687931 2.718 ||| 0-0 ||| 58809 3 2
t1 t186 t103 t43 t167 t4 ||| t103 t43 t167 t31 t1172 ||| 0.666667 4.27422e-06 1 7.17722e-07 2.718 ||| 0-0 1-0 2-0 3-1 4-2 5-4 ||| 3 2 2
t1 t186 t103 t43 ||| t103 t43 ||| 0.00307692 5.88453e-05 1 0.0663528 2.718 ||| 0-0 1-0 2-0 3-1 ||| 650 2 2
t1 t186 t43 t3 ||| t36 t3 ||| 0.000118287 4.65462e-08 0.666667 0.0778626 2.718 ||| 0-0 1-0 2-0 3-1 ||| 16908 3 2
t1 t188 t4 ||| t1 t3 t4 ||| 0.000325839 0.000166232 0.666667 0.104247 2.718 ||| 0-0 1-1 2-2 ||| 6138 3 2
t1 t1920 t4 t1 t3 ||| t1 t465 t4 t1 t3 ||| 0.181818 0.00135151 1 0.00930881 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 11 2 2
t1 t1920 t4 t1 ||| t1 t465 t4 t1 ||| 0.181818 0.00178325 0.666667 0.0125247 2.718 ||| 0-0 1-1 2-2 3-3 ||| 11 3 2
t1 t199 t29 t3043 tco ||| t1 t199 t29 t3043 tco ||| 1 0.00924634 0.4 0.00792372 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 5 2
t1 t199 t29 t3043 ||| t1 t199 t29 t3043 ||| 1 0.0200667 0.5 0.0180045 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 4 2
t1 t199 t29 t853 t1 t3 ||| t1 t199 t29 t853 t1 t3 ||| 1 0.0116439 1 0.0104186 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t1 t199 t29 t853 t1 ||| t1 t199 t29 t853 t1 ||| 0.666667 0.0153636 0.666667 0.0140179 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 3 2
t1 t199 t29 t853 ||| t1 t199 t29 t853 ||| 0.833333 0.0235704 0.454545 0.0203768 2.718 ||| 0-0 1-1 2-2 3-3 ||| 6 11 5
t1 t199 t74 t30 ||| t1 t199 t74 t30 ||| 1 0.0659806 0.4 0.0691901 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 5 2
t1 t2 t167 t484 ||| t1 t2 t167 t26 ||| 0.0185185 0.0038215 1 0.0312988 2.718 ||| 0-0 1-1 2-2 3-3 ||| 108 2 2
t1 t2 t167 t98 ||| t1 t36 t167 t98 ||| 0.0625 0.0210427 0.666667 0.0247085 2.718 ||| 0-0 1-1 2-2 3-3 ||| 32 3 2
t1 t2 t187 ||| t1 t3 t187 ||| 0.0243902 0.00522428 1 0.0228011 2.718 ||| 0-0 1-1 2-2 ||| 82 2 2
t1 t2 t2 t2 t3 t23 ||| t1 t3 t5 t3 t111 t23 ||| 1 1.1414e-05 0.25 1.43202e-07 2.718 ||| 0-0 1-1 2-2 3-2 4-3 5-5 ||| 2 8 2
t1 t2 t2 t2 t3 t74 ||| t1 t7 t8 t3 t74 ||| 0.333333 0.000752011 1 4.50083e-05 2.718 ||| 0-0 1-1 2-2 3-2 4-3 5-4 ||| 6 2 2
t1 t2 t2 t2 t3 ||| t1 t3 t5 t3 t111 ||| 1 1.9178e-05 0.0235294 2.34556e-07 2.718 ||| 0-0 1-1 2-2 3-2 4-3 ||| 2 85 2
t1 t2 t2 t2 t36 t430 ||| t1 t2 t2 t2 t36 t430 ||| 1 0.0246297 0.75 0.0135719 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 4 3
t1 t2 t2 t2 t36 ||| t1 t2 t2 t2 t36 ||| 0.625 0.0666643 0.555556 0.0296773 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 8 9 5
t1 t2 t2 t3 t187 ||| t1 t2 t2 t3 t187 ||| 0.375 0.0591672 1 0.0340812 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 8 3 3
t1 t2 t2 t3 t96 t97 t1 ||| t2 t3 t96 t97 t1 ||| 0.0952381 0.00209895 0.666667 0.0204983 2.718 ||| 0-0 1-0 2-0 3-1 4-2 5-3 6-4 ||| 21 3 2
t1 t2 t3 t141 t1 t3 t26 ||| t1 t36 t3 t141 t1 t3 t26 ||| 1 0.00447998 1 0.00359614 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t1 t2 t3 t154 t1914 t1 ||| t1 t2 t3 t154 t1914 t1 ||| 1 0.0197345 0.666667 0.0162845 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 3 2
t1 t2 t3 t154 t1914 ||| t1 t2 t3 t154 t1914 ||| 1 0.0302761 0.666667 0.0236717 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 3 2
t1 t2 t3 t163 t69 ||| t1 t2 t3 t163 t69 ||| 0.666667 0.0358968 0.4 0.0224199 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 5 2
t1 t2 t3 t20 t68 ||| t1 t2 t3 t20 t68 ||| 0.666667 0.0441026 1 0.0321229 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 2 2
t1 t2 t3 t2031 tco ||| t1 t3 t2031 tco ||| 0.117647 0.00313307 0.666667 0.0486391 2.718 ||| 0-0 1-0 2-1 3-2 4-3 ||| 17 3 2
t1 t2 t3 t21 t38 t21 ||| t1 t2 t3 t21 t38 t21 ||| 0.666667 0.0203613 1 0.0119642 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 2 2
t1 t2 t3 t23 t49 t24 ||| t1 t2 t3 t23 t49 t24 ||| 0.5 0.0480305 1 0.0428655 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 2 2
t1 t2 t3 t23 t50 ||| t20 t1 t2 t3 t23 t50 ||| 0.666667 0.0543999 0.0740741 0.00146019 2.718 ||| 0-1 1-1 1-2 2-3 3-4 4-5 ||| 3 27 2
t1 t2 t3 t278 t97 t1 t3 ||| t1 t2 t3 t278 t97 t1 t3 ||| 0.5 0.0131085 1 0.00822718 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 4 2 2
t1 t2 t3 t283 t254 t1 ||| t1 t2 t3 t283 t254 t1 ||| 0.25 0.00854281 0.666667 0.0109938 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 8 3 2
t1 t2 t3 t283 t254 ||| t1 t2 t3 t283 t254 ||| 0.272727 0.0131061 0.75 0.0159809 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 11 4 3
t1 t2 t3 t3 t26 ||| t1 t2 t3 t26 ||| 0.00186741 0.178262 1 0.208219 2.718 ||| 0-0 1-1 2-2 3-2 4-3 ||| 1071 2 2
t1 t2 t3 t36 t65 ||| t1 t3 t36 t65 ||| 0.153846 0.00471705 1 0.05392 2.718 ||| 0-0 1-0 2-1 3-2 4-3 ||| 13 2 2
t1 t2 t3 t39 t30 ||| t1 t2 t3 t39 t30 ||| 0.75 0.0703892 0.5 0.0558386 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 6 3
t1 t2 t3 t4 t1 t73 ||| t1 t2 t3 t4 t1 t3 ||| 0.0227273 0.000292566 0.666667 0.0199119 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 88 3 2
t1 t2 t3 t4 t3 t27 ||| t1 t2 t3 t4 t3 t27 ||| 0.666667 0.0430174 0.666667 0.0404942 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 3 2
t1 t2 t3 t45 t23 t50 t13 ||| t1 t2 t3 t45 t23 t50 t13 ||| 0.666667 0.0118051 0.666667 0.0122127 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 3 2
t1 t2 t3 t45 t23 t50 ||| t1 t2 t3 t28 t31 t23 t324 ||| 1 0.000459434 0.222222 1.83445e-06 2.718 ||| 0-0 1-1 2-2 3-3 3-4 4-5 5-6 ||| 2 9 2
t1 t2 t3 t45 t23 ||| t1 t2 t3 t28 t31 t23 ||| 0.666667 0.00617938 0.0666667 0.000194085 2.718 ||| 0-0 1-1 2-2 3-3 3-4 4-5 ||| 3 30 2
t1 t2 t3 t45 t28 t74 ||| t1 t2 t3 t45 t28 t74 ||| 0.666667 0.0421393 0.5 0.0407668 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 4 2
t1 t2 t3 t45 t49 t23 ||| t1 t2 t3 t45 t49 t23 ||| 0.333333 0.0596967 0.666667 0.0679272 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 6 3 2
t1 t2 t3 t57 tco t1 t3 ||| t1 t2 t3 t57 tco t1 t3 ||| 1 0.0171438 1 0.0164866 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t1 t2 t3 t584 ||| t1 t2 t3 t584 ||| 0.333333 0.0363669 0.75 0.0411448 2.718 ||| 0-0 1-1 2-2 3-3 ||| 9 4 3
t1 t2 t3 t65 t26 ||| t68 t3 t65 t26 ||| 0.666667 0.000150321 0.333333 0.00120391 2.718 ||| 0-0 1-0 2-1 3-2 4-3 ||| 3 6 2
t1 t2 t3 t65 ||| t68 t3 t65 ||| 0.666667 0.000176924 0.25 0.00128659 2.718 ||| 0-0 1-0 2-1 3-2 ||| 3 8 2
t1 t2 t3 t69 t74 ||| t1 t2 t3 t74 ||| 0.08 0.000855787 1 0.0662626 2.718 ||| 0-0 1-1 2-2 3-2 4-3 ||| 25 2 2
t1 t2 t3 t71 t69 t82 ||| t1 t2 t3 t13 ||| 0.0183486 2.38839e-07 1 0.010423 2.718 ||| 0-0 1-1 2-2 3-2 4-3 5-3 ||| 109 2 2
t1 t2 t3 t76 t77 t29 t23 ||| t1 t2 t3 t76 t77 t29 t23 ||| 0.4 0.0225366 0.666667 0.0304263 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 5 3 2
t1 t2 t3 t81 ||| t1 t2 t3 t332 ||| 0.666667 0.0156819 0.0294118 0.000646236 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 68 2
t1 t2 t3 t98 t99 ||| t1 t2 t3 t98 t99 ||| 0.4 0.0600062 1 0.0507414 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 5 2 2
t1 t2 t3 ||| t21 t1 t36 t2 t3 ||| 0.666667 0.165999 0.000477099 0.000511835 2.718 ||| 0-1 1-2 1-3 2-4 ||| 3 4192 2
t1 t2 t36 t2 t2 t2 t2 ||| t1 t2 t36 t2 t2 t38 t48 ||| 1 9.52637e-05 1 4.04725e-07 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t1 t2 t36 t2 t2 ||| t1 t2 t36 t2 t2 ||| 0.714286 0.0666643 0.714286 0.0296773 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 7 7 5
t1 t2 t36 t38 t26 ||| t1 t36 t3 t26 ||| 0.000854701 0.000303762 1 0.047728 2.718 ||| 0-0 1-1 2-1 3-2 4-3 ||| 2340 2 2
t1 t2 t36 t38 ||| t1 t36 t3 ||| 0.000217936 0.00035752 0.666667 0.0510056 2.718 ||| 0-0 1-1 2-1 3-2 ||| 9177 3 2
t1 t2 t791 t2 t3 t4 t1 ||| t1 t2 t791 t2 t3 t4 t1 ||| 1 0.0343774 1 0.0180719 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t1 t2 t791 t2 t3 t4 ||| t1 t2 t791 t2 t3 t4 ||| 1 0.0527409 1 0.0262699 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t1 t2 t791 t2 t3 ||| t1 t2 t791 t2 t3 ||| 1 0.103422 1 0.0484202 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t1 t2 t791 t2 ||| t1 t2 t791 t2 ||| 1 0.136461 1 0.0651479 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 2 2
t1 t2 t791 ||| t1 t2 t791 ||| 1 0.243512 1 0.149695 2.718 ||| 0-0 1-1 2-2 ||| 2 2 2
t1 t2 ||| t3170 t173 ||| 0.666667 0.0182846 0.000375094 6.10202e-08 2.718 ||| 0-0 1-1 ||| 3 5332 2
t1 t207 t20 t68 t1 t3 t26 ||| t1 t207 t20 t68 t1 t3 t26 ||| 0.666667 0.00912774 0.666667 0.00824988 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 3 2
t1 t207 t20 t68 t1 t3 ||| t1 t207 t20 t68 t1 t3 ||| 0.666667 0.0107431 0.666667 0.00881642 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 3 2
t1 t207 t20 t68 t1 ||| t1 t207 t20 t68 t1 ||| 0.5 0.014175 0.666667 0.0118622 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 3 2
t1 t207 t21 t1 ||| t1 t207 t408 t1 ||| 0.166667 0.00803399 1 0.00218079 2.718 ||| 0-0 1-1 2-2 3-3 ||| 12 2 2
t1 t207 t21 ||| t1 t207 t408 ||| 0.038961 0.0123255 0.75 0.00317007 2.718 ||| 0-0 1-1 2-2 ||| 77 4 3
t1 t229 ||| t1 t229 ||| 0.666667 0.0343062 0.4 0.0317507 2.718 ||| 0-0 1-1 ||| 3 5 2
t1 t237 t321 t26 ||| t1 t237 t26 ||| 0.0234375 0.00158833 0.75 0.0735874 2.718 ||| 0-0 1-1 2-1 3-2 ||| 128 4 3
t1 t237 t321 ||| t1 t237 ||| 0.0123457 0.00186942 0.75 0.0786409 2.718 ||| 0-0 1-1 2-1 ||| 243 4 3
t1 t2464 t26 ||| t1 t2464 t26 ||| 0.666667 0.207678 1 0.321862 2.718 ||| 0-0 1-1 2-2 ||| 3 2 2
t1 t2464 ||| t1 t2464 ||| 0.4 0.244431 1 0.343966 2.718 ||| 0-0 1-1 ||| 5 2 2
t1 t2492 t26 ||| t1 t167 t26 ||| 0.00284091 0.000167305 1 0.148552 2.718 ||| 0-0 1-1 2-2 ||| 704 2 2
t1 t2492 ||| t1 t167 ||| 0.000874891 0.000196914 1 0.158753 2.718 ||| 0-0 1-1 ||| 2286 2 2
t1 t27 t36 t2 t3 t4 t1 ||| t1 t27 t36 t2 t3 t4 t1 ||| 1 0.0215016 1 0.0196161 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 3 3
t1 t27 t36 t2 t3 t4 ||| t1 t27 t36 t2 t3 t4 ||| 1 0.0329872 1 0.0285146 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 3 3
t1 t27 t36 t2 t3 ||| t1 t27 t36 t2 t3 ||| 1 0.0646863 1 0.0525578 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 3 3
t1 t27 t36 t2 ||| t1 t27 t36 t2 ||| 1 0.0853504 1 0.0707148 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 3 3
t1 t27 t36 ||| t1 t27 t36 ||| 1 0.152307 1 0.162487 2.718 ||| 0-0 1-1 2-2 ||| 3 3 3
t1 t27 ||| t1 t27 ||| 0.75 0.262066 0.3 0.310468 2.718 ||| 0-0 1-1 ||| 4 10 3
t1 t28 ||| t1 ||| 3.40084e-05 0.0109278 0.666667 0.687931 2.718 ||| 0-0 ||| 58809 3 2
t1 t29 t3 ||| t1 t3 ||| 5.45613e-05 0.0283796 0.666667 0.279298 2.718 ||| 0-0 1-1 2-1 ||| 36656 3 2
t1 t29 t39 ||| t29 t39 ||| 0.0129032 0.00455541 0.666667 0.14401 2.718 ||| 0-0 1-0 2-1 ||| 155 3 2
t1 t29 t87 t81 ||| t113 t29 t87 t28 ||| 0.25 0.000427587 1 6.18434e-05 2.718 ||| 0-0 1-0 1-1 2-2 3-3 ||| 8 2 2
t1 t3 t1 t2 t2 t3 ||| t1 t3 t1 t2 t2 t3 ||| 1 0.076637 0.666667 0.0495141 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 3 2
t1 t3 t1 t2 t2 ||| t1 t3 t1 t2 t2 ||| 1 0.101119 0.666667 0.0666196 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 3 2
t1 t3 t1 t3 t45 ||| t1 t3 t20 t1 t3 t45 ||| 0.111111 0.133038 0.666667 0.00894938 2.718 ||| 0-0 1-1 2-3 3-4 4-5 ||| 18 3 2
t1 t3 t1 t36 t149 t69 t26 ||| t1 t3 t1 t36 t149 t69 t26 ||| 0.333333 0.0253746 1 0.0227727 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 6 2 2
t1 t3 t1 t36 t149 t69 ||| t1 t3 t1 t36 t149 t69 ||| 0.333333 0.0298653 1 0.0243366 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 9 3 3
t1 t3 t1 t36 t149 ||| t1 t3 t1 t36 t149 ||| 0.428571 0.0842945 1 0.0711612 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 7 3 3
t1 t3 t10 t26 ||| t1 t3 t26 t1869 ||| 0.0140845 0.00474358 0.666667 0.0099247 2.718 ||| 0-0 1-1 3-2 2-3 ||| 142 3 2
t1 t3 t100 t99 t29 tco ||| t1 t3 t98 t99 t29 ||| 0.0689655 0.000202408 1 0.0135512 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 29 2 2
t1 t3 t100 t99 t36 t3 ||| t1 t3 t100 t99 t36 t3 ||| 0.666667 0.0301818 0.5 0.0218682 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 4 2
t1 t3 t103 t187 t26 ||| t1 t3 t26 ||| 0.000239636 5.1701e-08 0.666667 0.123822 2.718 ||| 0-0 1-1 2-1 3-2 4-2 ||| 8346 3 2
t1 t3 t112 t36 ||| t1 t3 t27 t36 ||| 0.0606061 0.00196228 0.666667 0.0531698 2.718 ||| 0-0 1-1 2-2 3-3 ||| 33 3 2
t1 t3 t1124 t31 ||| t29 t1124 t31 ||| 0.0277778 0.000330515 0.666667 0.00751804 2.718 ||| 0-0 1-0 2-1 3-2 ||| 72 3 2
t1 t3 t115 t146 t31 ||| t1 t3 t115 t146 t31 ||| 1 0.0208543 0.666667 0.0135052 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 3 2
t1 t3 t115 t146 ||| t1 t3 t115 t146 ||| 1 0.0360084 0.666667 0.0237396 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 3 2
t1 t3 t115 t68 t29 ||| t1 t3 t115 t68 t29 ||| 0.5 0.0229709 0.666667 0.0197073 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 3 2
t1 t3 t13 t1 t103 t43 t3 ||| t1 t3 t13 t1 t36 t3 ||| 0.0333333 9.16792e-06 0.666667 0.0152577 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-4 6-5 ||| 60 3 2
t1 t3 t13 t1 t103 t43 ||| t1 t3 t13 t1 t36 ||| 0.0266667 1.20966e-05 0.666667 0.0205287 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-4 ||| 75 3 2
t1 t3 t13 t1 t3 t51 tco ||| t1 t3 t163 t13 t1 t3 t4 ||| 0.222222 6.03609e-06 1 6.14362e-05 2.718 ||| 0-0 1-1 2-2 2-3 3-4 4-5 5-6 6-6 ||| 9 2 2
t1 t3 t13 t1 t36 ||| t1 t3 t76 t77 t0 t1 t36 ||| 1 0.00433177 0.0357143 3.25019e-09 2.718 ||| 0-0 1-1 1-2 2-3 2-4 3-5 4-6 ||| 2 56 2
t1 t3 t13 t2 t3 t4 t1 ||| t1 t3 t13 t2 t3 t4 t1 ||| 1 0.0277618 1 0.0252568 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 3 3
t1 t3 t13 t2 t3 t4 ||| t1 t3 t13 t2 t3 t4 ||| 1 0.0425913 0.5 0.0367141 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 6 3
t1 t3 t13 t3 t4 t1 ||| t1 t3 t13 t1 ||| 0.00516796 0.00863349 1 0.0815715 2.718 ||| 0-0 1-1 3-1 2-2 4-2 5-3 ||| 387 2 2
t1 t3 t13 t7 t8 t3 t26 ||| t1 t3 t13 t7 t8 t3 t26 ||| 0.666667 0.0189487 1 0.0205788 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 2 2
t1 t3 t13 t7 t8 t3 ||| t1 t3 t13 t7 t8 t3 ||| 0.333333 0.0223021 0.666667 0.021992 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 6 3 2
t1 t3 t13 t7 t8 ||| t1 t3 t13 t7 t8 ||| 0.222222 0.0294266 0.666667 0.0295896 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 9 3 2
t1 t3 t13 t824 t26 ||| t1 t3 t26 ||| 0.000239636 4.92867e-06 0.666667 0.218766 2.718 ||| 0-0 1-1 2-2 3-2 4-2 ||| 8346 3 2
t1 t3 t13 ||| t1 t3 t1238 ||| 0.666667 0.164669 0.00255754 0.000107781 2.718 ||| 0-0 1-1 2-2 ||| 3 782 2
t1 t3 t134 t106 t26 ||| t1 t3 t26 ||| 0.000239636 6.97966e-08 1 0.188859 2.718 ||| 0-0 1-1 2-2 3-2 4-2 ||| 8346 2 2
t1 t3 t134 t72 ||| t1 t3 ||| 5.45613e-05 8.16996e-08 1 0.511295 2.718 ||| 0-0 1-1 ||| 36656 2 2
t1 t3 t141 t3 t26 ||| t1 t3 t141 t1 t3 t26 ||| 0.666667 0.0307888 0.4 0.000431841 2.718 ||| 0-0 1-1 2-2 2-3 3-4 4-5 ||| 3 5 2
t1 t3 t143 t18 t17 t18 t4 ||| t1 t3 t143 t18 t17 t18 t4 ||| 0.571429 0.00792964 0.666667 0.0105301 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 7 6 4
t1 t3 t154 t3 t45 ||| t1 t3 t154 t3 t45 ||| 0.666667 0.124365 0.5 0.16505 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 4 2
t1 t3 t163 t59 t1 t36 t3 ||| t1 t3 t96 t97 t36 t3 ||| 0.25 7.58027e-05 1 0.000266221 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-4 6-5 ||| 8 2 2
t1 t3 t163 t59 t1 t36 ||| t1 t3 t96 t97 t36 ||| 0.222222 0.000100018 0.666667 0.000358191 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-4 ||| 9 3 2
t1 t3 t163 t65 t26 ||| t1 t3 t26 ||| 0.000599089 5.18854e-06 0.714286 0.18255 2.718 ||| 0-0 1-1 2-2 3-2 4-2 ||| 8346 7 5
t1 t3 t168 tco t30 t3 t26 ||| t1 t3 t27 t30 t3 t26 ||| 0.142857 7.76168e-05 1 0.047747 2.718 ||| 0-0 1-1 2-2 3-2 4-3 5-4 6-5 ||| 14 2 2
t1 t3 t17 t18 t20 ||| t1 t3 t17 t18 t20 ||| 0.666667 0.0579001 0.4 0.0653567 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 3 5 2
t1 t3 t17 t18 t4 t1 t3 ||| t1 t3 t17 t18 t4 t1 t3 ||| 0.25 0.0275526 0.833333 0.0357628 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 20 6 5
t1 t3 t17 t18 t4 t1 ||| t1 t3 t17 t18 t4 t1 ||| 0.266667 0.0363543 0.727273 0.0481177 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 30 11 8
t1 t3 t17 t18 t4 t30 t3 ||| t1 t3 t17 t18 t4 t30 t3 ||| 0.333333 0.0265914 0.666667 0.0335957 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 6 3 2
t1 t3 t17 t18 t4 ||| t68 t3 t17 t18 t4 ||| 1 0.00227118 0.0384615 0.000334653 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 52 2
t1 t3 t180 t3 ||| t1 t3 t21 t180 t1 t3 ||| 0.5 0.072129 1 6.35458e-05 2.718 ||| 0-0 1-1 2-2 2-3 3-4 3-5 ||| 4 2 2
t1 t3 t187 t2 t36 t48 t3024 ||| t1 t3 t187 t2 t36 t48 t28 ||| 0.5 9.63345e-06 0.666667 0.00095482 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 4 3 2
t1 t3 t187 t2 t36 t48 ||| t1 t3 t187 t2 t36 t48 ||| 0.6 0.0304471 0.75 0.0208469 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 5 4 3
t1 t3 t187 t2 t38 t48 ||| t1 t3 t187 t2 t38 t48 ||| 0.666667 0.0216708 1 0.0140914 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 2 2
t1 t3 t187 t2 t38 ||| t1 t3 t187 t2 t38 ||| 0.4 0.043675 0.666667 0.0277036 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 5 3 2
t1 t3 t187 t2 t3961 t48 t3024 ||| t1 t3 t187 t2 t3961 t48 t3024 ||| 1 0.0147287 1 0.00935006 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 2 2
t1 t3 t187 t2 t3961 t48 ||| t1 t3 t187 t2 t3961 t48 ||| 1 0.0449045 1 0.0298746 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t1 t3 t187 t2 t3961 ||| t1 t3 t187 t2 t3961 ||| 1 0.0904998 1 0.0587332 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t1 t3 t187 t2 t45 t48 ||| t1 t3 t187 t2 t45 t48 ||| 1 0.0285593 1 0.0252975 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t1 t3 t187 t2 t45 ||| t1 t3 t187 t2 t45 ||| 1 0.057558 1 0.0497347 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t1 t3 t187 t2 t65 t48 t3024 ||| t1 t3 t187 t2 t65 t48 t3024 ||| 0.333333 0.00586042 0.666667 0.00435808 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 6 3 2
t1 t3 t187 t2 ||| t1 t3 t187 t2 ||| 0.565217 0.105583 0.722222 0.0783109 2.718 ||| 0-0 1-1 2-2 3-3 ||| 23 18 13
t1 t3 t187 t31 ||| t1 t3 t187 t31 ||| 0.666667 0.109119 0.2 0.102366 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 10 2
t1 t3 t187 t640 tco tco t1 ||| t1 t3 t187 t51 tco tco ||| 1 9.44792e-06 1 0.000870082 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-4 5-5 6-5 ||| 2 2 2
t1 t3 t187 t640 ||| t1 t3 t187 t51 ||| 1 0.00115353 1 0.00870682 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 2 2
t1 t3 t193 t100 t23 t972 t26 ||| t1 t3 t26 ||| 0.000239636 9.89547e-13 1 0.165761 2.718 ||| 0-0 1-1 2-2 5-2 6-2 ||| 8346 2 2
t1 t3 t193 t29 t23 ||| t1 t2 t3 t193 t29 t23 ||| 0.666667 0.023907 0.111111 0.00124387 2.718 ||| 0-0 0-1 1-2 2-3 3-4 4-5 ||| 3 18 2
t1 t3 t1943 t26 ||| t1 t3 t1943 t26 ||| 0.5 0.0449707 0.666667 0.0574127 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 3 2
